user_id,txn_date,txn_type,amount_vnd,status
U00618,2024-05-21 20:00:00,card_payment,16140000,success
U00618,2024-05-29 23:00:00,qr_payment,27189000,failed
U00618,2024-05-30 07:00:00,bill_payment,35269000,success
U00618,2024-05-30 09:00:00,card_payment,18234000,failed
U00618,2024-06-01 22:00:00,card_payment,9656000,success
U00618,2024-06-07 18:00:00,qr_payment,43528000,success
U00618,2024-06-08 13:00:00,card_payment,31558000,success
U00621,2024-02-14 12:00:00,qr_payment,8713000,success
U00621,2024-02-17 14:00:00,qr_payment,4711000,success
U00621,2024-02-26 11:00:00,qr_payment,7687000,success
U00621,2024-03-09 15:00:00,qr_payment,1111000,success
U00621,2024-03-12 07:00:00,qr_payment,5962000,success
U00621,2024-03-14 08:00:00,qr_payment,227000,success
U00621,2024-03-27 03:00:00,card_payment,1248000,success
U00622,2024-02-13 12:00:00,transfer,1642000,success
U00622,2024-02-15 06:00:00,transfer,1076000,success
U00622,2024-02-21 18:00:00,qr_payment,1588000,success
U00622,2024-02-28 17:00:00,savings_deposit,118000,success
U00622,2024-03-02 17:00:00,transfer,557000,success
U00622,2024-03-08 08:00:00,savings_deposit,1466000,success
U00622,2024-03-15 06:00:00,transfer,325000,success
U00622,2024-03-15 18:00:00,qr_payment,404000,success
U00624,2024-04-23 12:00:00,loan_repayment,44201000,success
U00624,2024-05-05 00:00:00,qr_payment,2939000,success
U00626,2024-04-09 18:00:00,loan_repayment,8373000,success
U00629,2024-04-28 00:00:00,transfer,837000,success
U00629,2024-06-02 16:00:00,loan_repayment,1795000,failed
U00629,2024-06-10 00:00:00,transfer,1778000,success
U00629,2024-06-10 02:00:00,qr_payment,292000,success
U00629,2024-06-12 18:00:00,transfer,1942000,success
U00629,2024-06-15 01:00:00,loan_repayment,1362000,failed
U00629,2024-06-19 20:00:00,loan_repayment,972000,success
U00631,2024-04-10 14:00:00,qr_payment,2305000,success
U00631,2024-04-14 22:00:00,bill_payment,8743000,success
U00631,2024-04-25 16:00:00,bill_payment,3734000,success
U00631,2024-05-01 21:00:00,card_payment,7330000,success
U00631,2024-05-15 14:00:00,transfer,5438000,failed
U00631,2024-05-16 16:00:00,transfer,5257000,success
U00631,2024-05-22 10:00:00,transfer,3438000,success
U00631,2024-05-24 09:00:00,bill_payment,8748000,success
U00631,2024-05-27 12:00:00,bill_payment,8821000,success
U00631,2024-06-04 15:00:00,transfer,6958000,success
U00631,2024-06-06 09:00:00,card_payment,7922000,success
U00631,2024-06-07 16:00:00,card_payment,1974000,failed
U00633,2024-02-26 00:00:00,loan_repayment,133000,success
U00633,2024-03-10 18:00:00,qr_payment,671000,success
U00633,2024-03-13 14:00:00,loan_repayment,1820000,success
U00633,2024-04-02 19:00:00,qr_payment,1730000,success
U00633,2024-04-03 06:00:00,qr_payment,1688000,success
U00633,2024-04-10 06:00:00,loan_repayment,1464000,success
U00634,2024-04-04 08:00:00,loan_repayment,8715000,success
U00634,2024-04-11 03:00:00,loan_repayment,2883000,failed
U00634,2024-05-13 06:00:00,card_payment,9128000,success
U00635,2024-03-12 00:00:00,card_payment,691000,success
U00635,2024-03-20 10:00:00,qr_payment,957000,success
U00635,2024-03-24 22:00:00,qr_payment,6344000,success
U00635,2024-03-29 09:00:00,transfer,5487000,success
U00635,2024-04-03 05:00:00,qr_payment,4419000,success
U00635,2024-04-04 20:00:00,card_payment,5085000,success
U00635,2024-04-10 02:00:00,card_payment,2997000,success
U00635,2024-05-05 06:00:00,qr_payment,254000,success
U00635,2024-05-05 21:00:00,card_payment,626000,success
U00636,2024-03-06 03:00:00,transfer,1485000,success
U00636,2024-03-10 06:00:00,bill_payment,4389000,success
U00636,2024-04-22 21:00:00,transfer,49505000,success
U00649,2024-01-18 10:00:00,qr_payment,1075000,success
U00649,2024-01-19 12:00:00,savings_deposit,18939000,success
U00649,2024-01-23 00:00:00,transfer,19207000,success
U00649,2024-01-29 02:00:00,qr_payment,19524000,success
U00649,2024-02-07 15:00:00,bill_payment,42993000,success
U00649,2024-02-09 17:00:00,savings_deposit,47520000,success
U00649,2024-02-15 16:00:00,transfer,12520000,success
U00649,2024-02-20 23:00:00,qr_payment,48864000,success
U00649,2024-03-01 15:00:00,savings_deposit,37138000,success
U00649,2024-03-02 13:00:00,savings_deposit,46474000,success
U00649,2024-03-06 02:00:00,qr_payment,25315000,success
U00649,2024-03-09 12:00:00,savings_deposit,37682000,failed
U00649,2024-03-11 10:00:00,savings_deposit,10972000,failed
U00649,2024-03-11 14:00:00,loan_repayment,15053000,success
U00649,2024-03-14 11:00:00,qr_payment,1276000,success
U00649,2024-03-16 15:00:00,qr_payment,740000,success
U00655,2024-02-16 13:00:00,savings_deposit,4269000,success
U00655,2024-03-03 11:00:00,card_payment,940000,success
U00655,2024-03-06 08:00:00,loan_repayment,7792000,success
U00655,2024-03-15 17:00:00,transfer,1562000,success
U00655,2024-04-02 14:00:00,transfer,4872000,success
U00657,2024-03-19 22:00:00,qr_payment,1704000,success
U00657,2024-04-05 11:00:00,qr_payment,476000,success
U00657,2024-05-18 07:00:00,bill_payment,9914000,success
U00660,2024-02-20 21:00:00,card_payment,5807000,success
U00660,2024-02-22 18:00:00,bill_payment,523000,success
U00660,2024-02-23 08:00:00,transfer,2966000,success
U00660,2024-02-27 19:00:00,bill_payment,8983000,success
U00660,2024-03-01 07:00:00,loan_repayment,1729000,success
U00660,2024-03-04 23:00:00,savings_deposit,5933000,success
U00660,2024-03-20 19:00:00,loan_repayment,8201000,success
U00660,2024-03-24 19:00:00,card_payment,6455000,success
U00660,2024-04-01 08:00:00,bill_payment,7335000,success
U00660,2024-04-06 23:00:00,card_payment,3763000,failed
U00660,2024-04-08 05:00:00,bill_payment,4102000,success
U00661,2024-05-03 20:00:00,qr_payment,4883000,success
U00661,2024-05-11 18:00:00,loan_repayment,261000,success
U00661,2024-05-13 14:00:00,savings_deposit,6421000,success
U00661,2024-06-07 17:00:00,savings_deposit,3362000,success
U00661,2024-06-10 00:00:00,loan_repayment,5106000,success
U00661,2024-06-21 02:00:00,loan_repayment,2377000,success
U00663,2024-01-27 11:00:00,bill_payment,49437000,success
U00663,2024-02-09 10:00:00,card_payment,36712000,success
U00663,2024-02-14 19:00:00,qr_payment,32800000,success
U00663,2024-02-16 10:00:00,savings_deposit,14399000,success
U00663,2024-02-17 08:00:00,savings_deposit,43877000,success
U00663,2024-02-17 09:00:00,savings_deposit,36998000,success
U00663,2024-02-22 17:00:00,qr_payment,20115000,success
U00663,2024-02-25 14:00:00,transfer,4668000,success
U00663,2024-02-27 05:00:00,savings_deposit,11093000,success
U00663,2024-03-04 09:00:00,loan_repayment,5648000,success
U00663,2024-03-04 20:00:00,card_payment,45348000,success
U00663,2024-03-13 20:00:00,qr_payment,36944000,success
U00663,2024-03-21 09:00:00,transfer,14800000,success
U00666,2024-04-30 08:00:00,bill_payment,712000,success
U00666,2024-05-29 17:00:00,qr_payment,794000,success
U00667,2024-02-27 03:00:00,savings_deposit,739000,success
U00667,2024-03-01 00:00:00,qr_payment,1456000,failed
U00667,2024-03-04 06:00:00,transfer,1249000,success
U00667,2024-03-05 11:00:00,qr_payment,703000,failed
U00667,2024-03-27 14:00:00,transfer,995000,success
U00667,2024-04-03 08:00:00,loan_repayment,917000,success
U00667,2024-04-15 10:00:00,transfer,239000,success
U00667,2024-04-25 05:00:00,transfer,1788000,success
U00667,2024-04-25 16:00:00,transfer,290000,failed
U00668,2024-01-06 17:00:00,savings_deposit,1928000,success
U00668,2024-01-09 21:00:00,savings_deposit,1634000,success
U00668,2024-01-22 15:00:00,loan_repayment,141000,success
U00668,2024-01-23 12:00:00,qr_payment,1356000,success
U00668,2024-02-03 03:00:00,transfer,1508000,success
U00668,2024-02-08 14:00:00,transfer,1467000,success
U00668,2024-02-27 21:00:00,loan_repayment,1262000,success
U00668,2024-02-29 21:00:00,qr_payment,1350000,success
U00668,2024-03-03 11:00:00,card_payment,1582000,success
U00670,2024-04-23 11:00:00,bill_payment,1617000,success
U00670,2024-04-26 18:00:00,bill_payment,1583000,success
U00670,2024-04-28 10:00:00,loan_repayment,103000,failed
U00670,2024-05-16 15:00:00,bill_payment,455000,success
U00670,2024-05-25 13:00:00,transfer,375000,success
U00670,2024-05-29 00:00:00,bill_payment,1916000,success
U00670,2024-06-03 10:00:00,loan_repayment,1833000,success
U00670,2024-06-05 16:00:00,loan_repayment,1269000,success
U00670,2024-06-06 15:00:00,bill_payment,1639000,success
U00672,2024-03-30 06:00:00,loan_repayment,1882000,success
U00672,2024-04-06 08:00:00,loan_repayment,1839000,success
U00672,2024-04-06 14:00:00,loan_repayment,1484000,success
U00672,2024-04-06 18:00:00,qr_payment,157000,success
U00672,2024-04-08 10:00:00,savings_deposit,900000,success
U00672,2024-04-08 20:00:00,savings_deposit,258000,success
U00672,2024-04-16 11:00:00,loan_repayment,1637000,success
U00672,2024-04-25 04:00:00,qr_payment,1525000,failed
U00672,2024-04-30 11:00:00,qr_payment,1271000,success
U00672,2024-05-03 17:00:00,loan_repayment,490000,success
U00672,2024-05-25 14:00:00,bill_payment,449000,failed
U00672,2024-05-26 10:00:00,qr_payment,1837000,success
U00674,2024-04-06 20:00:00,bill_payment,862000,success
U00674,2024-04-07 15:00:00,savings_deposit,728000,success
U00674,2024-04-20 08:00:00,savings_deposit,402000,success
U00674,2024-05-01 22:00:00,transfer,422000,success
U00674,2024-05-10 12:00:00,savings_deposit,603000,success
U00674,2024-05-18 14:00:00,transfer,1295000,success
U00677,2024-02-28 02:00:00,transfer,48723000,success
U00677,2024-03-20 04:00:00,savings_deposit,6914000,success
U00679,2024-03-02 21:00:00,loan_repayment,1779000,success
U00679,2024-03-12 21:00:00,card_payment,233000,success
U00679,2024-03-15 20:00:00,transfer,232000,success
U00679,2024-04-18 06:00:00,card_payment,1877000,success
U00688,2024-05-07 03:00:00,qr_payment,493000,success
U00688,2024-05-12 18:00:00,card_payment,1829000,success
U00688,2024-05-27 23:00:00,card_payment,1372000,success
U00688,2024-05-28 00:00:00,qr_payment,1418000,success
U00688,2024-05-29 02:00:00,transfer,167000,success
U00688,2024-06-02 08:00:00,transfer,1078000,success
U00691,2024-03-12 22:00:00,bill_payment,9662000,success
U00691,2024-03-17 07:00:00,card_payment,460000,success
U00691,2024-03-18 03:00:00,qr_payment,9302000,success
U00691,2024-03-19 11:00:00,bill_payment,4927000,success
U00691,2024-03-28 06:00:00,loan_repayment,7532000,success
U00691,2024-04-01 09:00:00,savings_deposit,6976000,failed
U00691,2024-04-01 14:00:00,qr_payment,8310000,success
U00691,2024-04-07 06:00:00,qr_payment,2989000,success
U00691,2024-04-08 22:00:00,transfer,2507000,success
U00691,2024-04-18 07:00:00,savings_deposit,1314000,success
U00691,2024-04-19 02:00:00,bill_payment,9729000,success
U00691,2024-04-20 07:00:00,loan_repayment,7982000,success
U00691,2024-04-20 09:00:00,transfer,4396000,success
U00691,2024-04-26 02:00:00,transfer,3683000,success
U00691,2024-04-28 04:00:00,transfer,1773000,success
U00705,2024-04-15 01:00:00,transfer,1299000,success
U00705,2024-04-27 03:00:00,savings_deposit,1843000,success
U00705,2024-05-18 05:00:00,qr_payment,53000,success
U00705,2024-05-23 19:00:00,loan_repayment,1851000,failed
U00713,2024-03-25 05:00:00,card_payment,34155000,success
U00713,2024-03-28 06:00:00,savings_deposit,8020000,success
U00713,2024-04-26 11:00:00,savings_deposit,47704000,success
U00713,2024-04-27 11:00:00,loan_repayment,38160000,success
U00713,2024-04-30 23:00:00,transfer,38541000,success
U00713,2024-05-05 06:00:00,savings_deposit,17227000,success
U00714,2024-04-20 22:00:00,bill_payment,3938000,success
U00717,2024-02-20 20:00:00,card_payment,975000,success
U00717,2024-03-11 01:00:00,savings_deposit,1066000,success
U00717,2024-03-18 17:00:00,card_payment,1632000,success
U00717,2024-03-18 23:00:00,savings_deposit,1466000,success
U00717,2024-03-21 14:00:00,savings_deposit,799000,success
U00717,2024-03-27 12:00:00,savings_deposit,860000,success
U00719,2024-02-29 22:00:00,savings_deposit,1257000,success
U00719,2024-03-09 23:00:00,savings_deposit,1234000,success
U00719,2024-03-21 15:00:00,bill_payment,1021000,success
U00719,2024-04-22 14:00:00,savings_deposit,1049000,failed
U00719,2024-04-25 13:00:00,transfer,1340000,success
U00720,2024-04-18 11:00:00,loan_repayment,224000,success
U00720,2024-04-19 12:00:00,loan_repayment,265000,success
U00720,2024-04-20 14:00:00,savings_deposit,1415000,success
U00720,2024-04-23 14:00:00,qr_payment,1423000,failed
U00720,2024-04-27 13:00:00,card_payment,1560000,success
U00720,2024-05-09 18:00:00,savings_deposit,484000,success
U00720,2024-05-19 10:00:00,loan_repayment,1738000,success
U00720,2024-05-19 16:00:00,qr_payment,1239000,success
U00720,2024-05-26 15:00:00,bill_payment,1871000,success
U00720,2024-05-28 10:00:00,savings_deposit,234000,success
U00720,2024-05-29 11:00:00,qr_payment,1857000,success
U00720,2024-06-05 10:00:00,savings_deposit,765000,success
U00720,2024-06-05 12:00:00,loan_repayment,1208000,success
U00722,2024-03-21 10:00:00,qr_payment,152000,success
U00722,2024-03-21 19:00:00,loan_repayment,750000,success
U00722,2024-04-08 03:00:00,loan_repayment,329000,success
U00722,2024-04-11 06:00:00,card_payment,171000,success
U00722,2024-04-17 03:00:00,loan_repayment,1551000,success
U00722,2024-04-26 11:00:00,savings_deposit,487000,success
U00722,2024-04-27 04:00:00,savings_deposit,1674000,success
U00722,2024-04-28 20:00:00,transfer,1315000,success
U00722,2024-05-07 10:00:00,transfer,442000,success
U00722,2024-05-11 11:00:00,qr_payment,421000,success
U00722,2024-05-12 20:00:00,qr_payment,1865000,success
U00722,2024-05-16 02:00:00,loan_repayment,830000,success
U00722,2024-05-16 19:00:00,loan_repayment,865000,success
U00723,2024-04-17 10:00:00,bill_payment,4109000,success
U00723,2024-04-25 21:00:00,bill_payment,4080000,success
U00723,2024-05-21 18:00:00,card_payment,9927000,success
U00724,2024-03-03 23:00:00,qr_payment,49573000,success
U00724,2024-03-05 06:00:00,qr_payment,25723000,failed
U00724,2024-03-08 09:00:00,qr_payment,34623000,success
U00724,2024-03-09 19:00:00,qr_payment,37899000,success
U00724,2024-03-17 11:00:00,transfer,15934000,success
U00724,2024-03-20 21:00:00,transfer,10039000,success
U00724,2024-03-22 20:00:00,transfer,12182000,failed
U00724,2024-04-01 20:00:00,bill_payment,4974000,success
U00724,2024-04-04 01:00:00,card_payment,8559000,success
U00724,2024-04-07 04:00:00,savings_deposit,41495000,success
U00724,2024-04-12 04:00:00,card_payment,23230000,success
U00725,2024-04-14 04:00:00,loan_repayment,9251000,success
U00725,2024-04-19 20:00:00,loan_repayment,1408000,success
U00726,2024-02-29 01:00:00,savings_deposit,362000,success
U00726,2024-03-03 09:00:00,card_payment,7345000,success
U00726,2024-03-16 03:00:00,transfer,6178000,success
U00726,2024-03-25 09:00:00,transfer,9039000,success
U00726,2024-03-28 23:00:00,transfer,1858000,success
U00726,2024-04-03 23:00:00,qr_payment,5008000,success
U00726,2024-04-10 23:00:00,savings_deposit,9040000,success
U00726,2024-04-14 23:00:00,bill_payment,9865000,success
U00726,2024-04-17 01:00:00,bill_payment,506000,success
U00726,2024-04-18 22:00:00,bill_payment,1578000,success
U00727,2024-03-02 08:00:00,card_payment,7119000,success
U00727,2024-03-11 04:00:00,card_payment,998000,success
U00727,2024-03-14 09:00:00,transfer,6927000,success
U00727,2024-03-25 10:00:00,bill_payment,7382000,failed
U00727,2024-03-30 07:00:00,bill_payment,4256000,success
U00727,2024-04-02 23:00:00,transfer,6697000,failed
U00727,2024-04-13 22:00:00,savings_deposit,6173000,success
U00727,2024-04-17 20:00:00,transfer,3406000,success
U00727,2024-04-23 22:00:00,savings_deposit,9155000,success
U00729,2024-02-01 11:00:00,qr_payment,490000,failed
U00729,2024-02-26 18:00:00,qr_payment,211000,success
U00729,2024-02-27 16:00:00,qr_payment,1113000,success
U00729,2024-03-03 19:00:00,qr_payment,557000,success
U00729,2024-03-08 08:00:00,qr_payment,970000,success
U00729,2024-03-09 15:00:00,savings_deposit,497000,success
U00729,2024-03-13 18:00:00,transfer,909000,failed
U00729,2024-03-25 14:00:00,qr_payment,623000,success
U00734,2024-04-16 06:00:00,card_payment,5889000,success
U00734,2024-04-23 03:00:00,qr_payment,9011000,failed
U00734,2024-06-05 17:00:00,loan_repayment,1886000,success
U00752,2024-04-16 13:00:00,card_payment,5514000,success
U00752,2024-04-19 15:00:00,card_payment,1456000,success
U00752,2024-04-27 14:00:00,loan_repayment,4984000,success
U00752,2024-05-06 17:00:00,loan_repayment,3559000,success
U00752,2024-05-09 08:00:00,loan_repayment,1827000,success
U00752,2024-05-12 05:00:00,bill_payment,5168000,success
U00752,2024-05-18 07:00:00,loan_repayment,8448000,success
U00752,2024-05-26 17:00:00,savings_deposit,2925000,success
U00752,2024-06-03 10:00:00,transfer,8230000,success
U00752,2024-06-04 10:00:00,bill_payment,2439000,success
U00753,2024-02-15 23:00:00,bill_payment,2994000,success
U00753,2024-02-18 01:00:00,bill_payment,945000,success
U00753,2024-02-29 14:00:00,loan_repayment,7956000,success
U00755,2024-02-25 07:00:00,card_payment,1335000,success
U00757,2024-02-06 12:00:00,loan_repayment,206000,success
U00757,2024-02-28 09:00:00,loan_repayment,170000,success
U00757,2024-03-02 01:00:00,transfer,1335000,success
U00757,2024-03-03 04:00:00,qr_payment,412000,success
U00757,2024-03-07 13:00:00,card_payment,634000,success
U00757,2024-03-08 08:00:00,savings_deposit,534000,success
U00757,2024-03-12 03:00:00,transfer,540000,success
U00757,2024-03-25 12:00:00,loan_repayment,1815000,success
U00757,2024-03-28 01:00:00,loan_repayment,777000,success
U00770,2024-03-31 15:00:00,loan_repayment,3652000,success
U00770,2024-04-03 19:00:00,loan_repayment,8887000,success
U00770,2024-04-21 02:00:00,loan_repayment,2106000,success
U00770,2024-04-24 01:00:00,card_payment,3626000,success
U00770,2024-04-30 19:00:00,loan_repayment,1387000,success
U00770,2024-05-02 18:00:00,savings_deposit,8389000,success
U00770,2024-05-07 16:00:00,loan_repayment,4985000,failed
U00770,2024-05-23 20:00:00,savings_deposit,6858000,success
U00773,2024-03-06 22:00:00,loan_repayment,6904000,failed
U00773,2024-03-08 23:00:00,bill_payment,5273000,success
U00773,2024-03-23 23:00:00,loan_repayment,2852000,success
U00773,2024-04-05 16:00:00,bill_payment,4452000,success
U00773,2024-04-23 05:00:00,bill_payment,6175000,success
U00774,2024-02-06 21:00:00,qr_payment,229000,success
U00774,2024-02-13 05:00:00,bill_payment,772000,success
U00774,2024-02-20 05:00:00,card_payment,432000,success
U00774,2024-02-23 03:00:00,qr_payment,1959000,success
U00774,2024-02-25 18:00:00,qr_payment,624000,success
U00774,2024-03-01 00:00:00,qr_payment,1744000,success
U00774,2024-03-17 00:00:00,qr_payment,972000,success
U00778,2024-01-10 13:00:00,savings_deposit,3687000,success
U00778,2024-01-11 04:00:00,bill_payment,6963000,success
U00778,2024-01-23 12:00:00,bill_payment,598000,success
U00778,2024-02-10 02:00:00,card_payment,7587000,success
U00778,2024-02-20 17:00:00,savings_deposit,8408000,failed
U00778,2024-02-22 21:00:00,bill_payment,381000,success
U00779,2024-05-02 18:00:00,qr_payment,4101000,success
U00779,2024-05-05 00:00:00,qr_payment,9148000,success
U00779,2024-05-22 03:00:00,card_payment,2146000,success
U00779,2024-05-23 04:00:00,card_payment,8793000,success
U00784,2024-02-23 19:00:00,card_payment,5288000,failed
U00784,2024-03-12 06:00:00,qr_payment,1441000,success
U00786,2024-03-01 01:00:00,bill_payment,1300000,failed
U00786,2024-03-04 12:00:00,savings_deposit,377000,success
U00786,2024-03-06 15:00:00,card_payment,1541000,success
U00786,2024-03-11 04:00:00,card_payment,242000,success
U00786,2024-03-11 09:00:00,loan_repayment,601000,success
U00786,2024-03-13 14:00:00,loan_repayment,1364000,success
U00786,2024-03-16 07:00:00,bill_payment,1895000,success
U00786,2024-03-23 00:00:00,qr_payment,1878000,success
U00786,2024-03-27 08:00:00,loan_repayment,303000,success
U00786,2024-04-06 00:00:00,qr_payment,126000,success
U00786,2024-04-06 13:00:00,loan_repayment,1751000,failed
U00786,2024-04-08 04:00:00,qr_payment,100000,success
U00786,2024-04-08 23:00:00,transfer,1503000,success
U00786,2024-04-10 08:00:00,loan_repayment,1588000,success
U00786,2024-04-17 11:00:00,savings_deposit,360000,success
U00786,2024-04-23 11:00:00,bill_payment,1377000,success
U00786,2024-04-23 13:00:00,transfer,896000,success
U00796,2024-05-01 16:00:00,card_payment,2218000,success
U00796,2024-05-03 19:00:00,transfer,563000,success
U00796,2024-05-06 09:00:00,loan_repayment,6462000,success
U00796,2024-05-08 16:00:00,transfer,3485000,success
U00796,2024-05-19 18:00:00,savings_deposit,204000,success
U00796,2024-05-26 09:00:00,card_payment,5555000,success
U00796,2024-06-08 20:00:00,loan_repayment,3938000,success
U00796,2024-06-08 22:00:00,loan_repayment,1736000,success
U00796,2024-06-12 10:00:00,loan_repayment,4761000,success
U00796,2024-06-18 07:00:00,card_payment,5959000,success
U00807,2024-05-03 06:00:00,loan_repayment,1617000,success
U00807,2024-05-07 23:00:00,loan_repayment,373000,success
U00807,2024-05-15 05:00:00,savings_deposit,1692000,success
U00807,2024-06-01 22:00:00,bill_payment,1079000,success
U00811,2024-05-12 07:00:00,card_payment,144000,success
U00811,2024-05-13 00:00:00,card_payment,5298000,success
U00812,2024-04-12 11:00:00,card_payment,6842000,success
U00812,2024-04-17 07:00:00,card_payment,5080000,success
U00812,2024-04-24 07:00:00,transfer,7037000,success
U00812,2024-05-16 10:00:00,bill_payment,5962000,success
U00818,2024-03-28 01:00:00,transfer,8041000,success
U00818,2024-04-13 12:00:00,bill_payment,9366000,success
U00818,2024-04-20 23:00:00,transfer,8344000,success
U00818,2024-04-24 12:00:00,transfer,7099000,success
U00818,2024-04-30 14:00:00,bill_payment,7837000,failed
U00818,2024-05-03 02:00:00,bill_payment,4093000,success
U00818,2024-05-08 14:00:00,bill_payment,146000,success
U00821,2024-01-24 02:00:00,transfer,2203000,success
U00821,2024-02-14 11:00:00,transfer,2592000,success
U00821,2024-02-24 08:00:00,transfer,4204000,success
U00822,2024-04-19 02:00:00,loan_repayment,815000,failed
U00822,2024-05-04 21:00:00,qr_payment,583000,success
U00822,2024-05-26 22:00:00,loan_repayment,1752000,success
U00822,2024-06-04 03:00:00,loan_repayment,317000,success
U00823,2024-04-26 22:00:00,transfer,27035000,success
U00823,2024-05-18 19:00:00,transfer,32279000,success
U00823,2024-06-03 03:00:00,savings_deposit,25758000,failed
U00823,2024-06-11 09:00:00,transfer,21606000,success
U00827,2024-04-10 07:00:00,transfer,1363000,success
U00827,2024-04-29 10:00:00,transfer,1762000,success
U00827,2024-05-19 14:00:00,transfer,983000,success
U00833,2024-04-21 07:00:00,qr_payment,5659000,success
U00833,2024-04-25 02:00:00,qr_payment,1364000,success
U00833,2024-05-12 01:00:00,loan_repayment,3043000,success
U00833,2024-05-13 01:00:00,loan_repayment,6433000,success
U00833,2024-05-15 04:00:00,savings_deposit,9288000,success
U00833,2024-05-18 09:00:00,transfer,3898000,failed
U00833,2024-05-21 21:00:00,qr_payment,2900000,success
U00833,2024-05-24 19:00:00,savings_deposit,5238000,success
U00833,2024-05-27 19:00:00,savings_deposit,2637000,success
U00833,2024-06-01 20:00:00,card_payment,3008000,success
U00833,2024-06-03 19:00:00,qr_payment,5057000,success
U00848,2024-03-12 18:00:00,savings_deposit,24257000,success
U00848,2024-03-31 19:00:00,savings_deposit,35139000,success
U00848,2024-04-03 19:00:00,transfer,40670000,success
U00848,2024-04-10 05:00:00,card_payment,6469000,success
U00848,2024-04-14 07:00:00,bill_payment,35478000,success
U00848,2024-04-15 07:00:00,qr_payment,44920000,success
U00849,2024-01-29 04:00:00,loan_repayment,43579000,failed
U00854,2024-04-13 17:00:00,qr_payment,1139000,success
U00854,2024-04-25 13:00:00,qr_payment,5539000,success
U00854,2024-04-26 10:00:00,bill_payment,4027000,success
U00854,2024-05-30 17:00:00,bill_payment,1418000,failed
U00858,2024-02-17 04:00:00,savings_deposit,412000,success
U00861,2024-03-01 02:00:00,card_payment,30726000,success
U00861,2024-03-18 05:00:00,card_payment,7189000,success
U00861,2024-04-04 22:00:00,qr_payment,39929000,success
U00861,2024-04-12 02:00:00,card_payment,7491000,success
U00862,2024-03-13 01:00:00,qr_payment,699000,success
U00862,2024-03-21 15:00:00,savings_deposit,2902000,success
U00862,2024-03-22 11:00:00,transfer,4913000,success
U00862,2024-04-03 08:00:00,savings_deposit,3770000,success
U00862,2024-04-03 11:00:00,savings_deposit,6860000,success
U00862,2024-04-25 16:00:00,qr_payment,3702000,success
U00862,2024-05-03 04:00:00,savings_deposit,1500000,success
U00864,2024-02-27 04:00:00,card_payment,5742000,failed
U00864,2024-03-04 06:00:00,card_payment,7368000,success
U00864,2024-04-04 15:00:00,savings_deposit,551000,success
U00864,2024-04-07 16:00:00,transfer,5716000,success
U00864,2024-04-14 12:00:00,savings_deposit,9777000,success
U00864,2024-04-15 11:00:00,savings_deposit,3395000,success
U00864,2024-04-17 09:00:00,card_payment,5761000,success
U00866,2024-01-29 00:00:00,bill_payment,38213000,success
U00866,2024-01-30 09:00:00,bill_payment,40290000,success
U00866,2024-02-06 09:00:00,bill_payment,25816000,failed
U00866,2024-02-15 06:00:00,bill_payment,33967000,success
U00866,2024-03-05 12:00:00,bill_payment,24639000,success
U00867,2024-04-18 10:00:00,loan_repayment,362000,success
U00867,2024-04-20 13:00:00,loan_repayment,377000,success
U00867,2024-04-22 07:00:00,qr_payment,717000,success
U00867,2024-04-29 06:00:00,bill_payment,1843000,success
U00867,2024-05-03 02:00:00,transfer,1093000,success
U00867,2024-05-03 13:00:00,qr_payment,450000,success
U00867,2024-05-08 05:00:00,card_payment,174000,success
U00867,2024-05-24 05:00:00,card_payment,933000,success
U00867,2024-05-25 11:00:00,qr_payment,1685000,success
U00867,2024-05-26 02:00:00,qr_payment,757000,success
U00867,2024-06-02 02:00:00,transfer,1719000,success
U00872,2024-04-27 20:00:00,card_payment,4605000,failed
U00878,2024-03-19 11:00:00,savings_deposit,9227000,success
U00878,2024-03-29 13:00:00,loan_repayment,2919000,success
U00878,2024-03-31 01:00:00,loan_repayment,7907000,success
U00878,2024-04-06 00:00:00,bill_payment,7095000,success
U00878,2024-04-22 22:00:00,loan_repayment,7142000,success
U00878,2024-04-25 11:00:00,loan_repayment,1295000,success
U00878,2024-05-02 22:00:00,loan_repayment,1658000,success
U00878,2024-05-10 12:00:00,loan_repayment,8108000,success
U00879,2024-03-20 06:00:00,transfer,1944000,success
U00879,2024-03-29 09:00:00,transfer,1840000,success
U00879,2024-04-02 11:00:00,qr_payment,183000,success
U00885,2024-03-10 04:00:00,loan_repayment,9124000,success
U00885,2024-03-16 09:00:00,savings_deposit,3970000,success
U00885,2024-04-13 06:00:00,savings_deposit,2516000,success
U00890,2024-03-20 14:00:00,bill_payment,1007000,success
U00890,2024-03-22 14:00:00,bill_payment,666000,success
U00890,2024-03-23 13:00:00,transfer,66000,success
U00890,2024-03-24 08:00:00,transfer,428000,success
U00890,2024-03-30 08:00:00,qr_payment,777000,failed
U00890,2024-04-08 04:00:00,card_payment,1140000,success
U00890,2024-04-15 14:00:00,card_payment,537000,success
U00890,2024-04-16 08:00:00,bill_payment,1580000,success
U00890,2024-04-30 07:00:00,transfer,1913000,success
U00890,2024-04-30 14:00:00,transfer,1269000,success
U00890,2024-05-01 03:00:00,bill_payment,802000,success
U00890,2024-05-02 04:00:00,bill_payment,1060000,success
U00891,2024-04-16 17:00:00,transfer,14458000,success
U00891,2024-05-25 13:00:00,transfer,18625000,success
U00891,2024-05-30 22:00:00,transfer,26667000,success
