user_id,is_active_d30,is_active_d60,churn_flag
U01396,False,False,True
U01397,False,False,True
U01398,False,False,True
U01399,True,False,True
U01400,True,True,False
U01401,False,False,True
U01402,False,False,True
U01403,True,True,False
U01404,False,False,True
U01405,False,False,True
U01406,False,False,True
U01407,False,False,True
U01408,False,False,True
U01409,False,False,True
U01410,True,False,True
U01411,False,False,True
U01412,False,False,True
U01413,False,False,True
U01414,False,False,True
U01415,True,True,False
U01416,False,False,True
U01417,False,False,True
U01418,True,False,True
U01419,False,False,True
U01420,True,True,False
U01421,False,False,True
U01422,False,False,True
U01423,False,False,True
U01424,False,False,True
U01425,False,False,True
U01426,False,False,True
U01427,False,False,True
U01428,False,False,True
U01429,True,True,False
U01430,False,False,True
U01431,True,True,False
U01432,False,False,True
U01433,False,False,True
U01434,False,False,True
U01435,False,False,True
U01436,False,False,True
U01437,False,False,True
U01438,False,False,True
U01439,True,True,False
U01440,False,False,True
U01441,False,False,True
U01442,False,False,True
U01443,False,False,True
U01444,False,False,True
U01445,False,False,True
U01446,False,False,True
U01447,False,False,True
U01448,False,False,True
U01449,False,False,True
U01450,True,False,True
U01451,False,False,True
U01452,True,True,False
U01453,False,False,True
U01454,False,False,True
U01455,True,True,False
U01456,True,False,True
U01457,False,False,True
U01458,True,True,False
U01459,False,False,True
U01460,False,False,True
U01461,False,False,True
U01462,False,False,True
U01463,False,False,True
U01464,False,False,True
U01465,True,True,False
U01466,False,False,True
U01467,False,False,True
U01468,False,False,True
U01469,False,False,True
U01470,False,False,True
U01471,False,False,True
U01472,False,False,True
U01473,False,False,True
U01474,False,False,True
U01475,True,True,False
U01476,False,False,True
U01477,False,False,True
U01478,False,False,True
U01479,False,False,True
U01480,False,False,True
U01481,False,False,True
U01482,True,True,False
U01483,True,True,False
U01484,False,False,True
U01485,True,True,False
U01486,True,False,True
U01487,False,False,True
U01488,True,True,False
U01489,False,False,True
U01490,True,True,False
U01491,True,True,False
U01492,False,False,True
U01493,False,False,True
U01494,True,True,False
U01495,False,False,True
U01496,False,False,True
U01497,True,True,False
U01498,False,False,True
U01499,False,False,True
U01500,True,False,True
U01501,False,False,True
U01502,False,False,True
U01503,False,False,True
U01504,True,True,False
U01505,False,False,True
U01506,False,False,True
U01507,False,False,True
U01508,True,False,True
U01509,False,False,True
U01510,False,False,True
U01511,False,False,True
U01512,False,False,True
U01513,False,False,True
U01514,False,False,True
U01515,False,False,True
U01516,False,False,True
U01517,False,False,True
U01518,True,True,False
U01519,False,False,True
U01520,False,False,True
U01521,False,False,True
U01522,False,False,True
U01523,False,False,True
U01524,False,False,True
U01525,False,False,True
U01526,False,False,True
U01527,False,False,True
U01528,False,False,True
U01529,False,False,True
U01530,False,False,True
U01531,False,False,True
U01532,False,False,True
U01533,True,True,False
U01534,False,False,True
U01535,True,True,False
U01536,False,False,True
U01537,False,False,True
U01538,False,False,True
U01539,False,False,True
U01540,False,False,True
U01541,False,False,True
U01542,False,False,True
U01543,False,False,True
U01544,False,False,True
U01545,False,False,True
U01546,True,False,True
U01547,False,False,True
U01548,True,False,True
U01549,False,False,True
U01550,False,False,True
U01551,False,False,True
U01552,False,False,True
U01553,False,False,True
U01554,False,False,True
U01555,True,True,False
U01556,True,False,True
U01557,False,False,True
U01558,False,False,True
U01559,False,False,True
U01560,False,False,True
U01561,False,False,True
U01562,False,False,True
U01563,True,True,False
U01564,False,False,True
U01565,False,False,True
U01566,True,False,True
U01567,False,False,True
U01568,True,True,False
U01569,False,False,True
U01570,False,False,True
U01571,True,True,False
U01572,False,False,True
U01573,False,False,True
U01574,False,False,True
U01575,True,True,False
U01576,False,False,True
U01577,False,False,True
U01578,True,True,False
U01579,True,True,False
U01580,False,False,True
U01581,False,False,True
U01582,False,False,True
U01583,False,False,True
U01584,False,False,True
U01585,False,False,True
U01586,True,True,False
U01587,True,True,False
U01588,False,False,True
U01589,True,True,False
U01590,False,False,True
U01591,True,False,True
U01592,False,False,True
U01593,False,False,True
U01594,True,True,False
U01595,False,False,True
U01596,True,False,True
U01597,False,False,True
U01598,False,False,True
U01599,False,False,True
U01600,True,True,False
U01601,True,False,True
U01602,False,False,True
U01603,False,False,True
U01604,True,True,False
U01605,True,True,False
U01606,False,False,True
U01607,False,False,True
U01608,False,False,True
U01609,False,False,True
U01610,False,False,True
U01611,False,False,True
U01612,True,True,False
U01613,False,False,True
U01614,False,False,True
U01615,False,False,True
U01616,False,False,True
U01617,False,False,True
U01618,True,True,False
U01619,False,False,True
U01620,False,False,True
U01621,False,False,True
U01622,True,True,False
U01623,True,True,False
U01624,True,True,False
U01625,False,False,True
U01626,False,False,True
U01627,False,False,True
U01628,False,False,True
U01629,False,False,True
U01630,False,False,True
U01631,True,False,True
U01632,False,False,True
U01633,False,False,True
U01634,True,True,False
U01635,True,False,True
U01636,False,False,True
U01637,True,True,False
U01638,True,True,False
U01639,True,True,False
U01640,False,False,True
U01641,False,False,True
U01642,False,False,True
U01643,True,False,True
U01644,True,False,True
U01645,False,False,True
U01646,False,False,True
U01647,False,False,True
U01648,True,False,True
U01649,True,False,True
U01650,False,False,True
U01651,False,False,True
U01652,True,True,False
U01653,True,False,True
U01654,False,False,True
U01655,True,True,False
U01656,False,False,True
U01657,False,False,True
U01658,True,True,False
U01659,False,False,True
U01660,False,False,True
U01661,False,False,True
U01662,False,False,True
U01663,True,True,False
U01664,False,False,True
U01665,False,False,True
U01666,False,False,True
U01667,False,False,True
U01668,False,False,True
U01669,False,False,True
U01670,False,False,True
U01671,False,False,True
U01672,False,False,True
U01673,False,False,True
U01674,False,False,True
U01675,True,True,False
U01676,False,False,True
U01677,False,False,True
U01678,False,False,True
U01679,False,False,True
U01680,False,False,True
U01681,True,False,True
U01682,False,False,True
U01683,False,False,True
U01684,False,False,True
U01685,True,True,False
U01686,False,False,True
U01687,False,False,True
U01688,False,False,True
U01689,False,False,True
U01690,False,False,True
U01691,False,False,True
U01692,True,False,True
U01693,False,False,True
U01694,True,False,True
U01695,False,False,True
U01696,False,False,True
U01697,False,False,True
U01698,False,False,True
U01699,False,False,True
U01700,False,False,True
U01701,False,False,True
U01702,False,False,True
U01703,True,False,True
U01704,False,False,True
U01705,False,False,True
U01706,False,False,True
U01707,False,False,True
U01708,False,False,True
U01709,False,False,True
U01710,False,False,True
U01711,False,False,True
U01712,True,True,False
U01713,False,False,True
U01714,False,False,True
U01715,False,False,True
U01716,True,False,True
U01717,True,False,True
U01718,False,False,True
U01719,True,False,True
U01720,False,False,True
U01721,False,False,True
U01722,False,False,True
U01723,False,False,True
U01724,False,False,True
U01725,False,False,True
U01726,False,False,True
U01727,False,False,True
U01728,True,False,True
U01729,True,True,False
U01730,False,False,True
U01731,False,False,True
U01732,False,False,True
U01733,False,False,True
U01734,False,False,True
U01735,False,False,True
U01736,False,False,True
U01737,False,False,True
U01738,True,False,True
U01739,True,False,True
U01740,False,False,True
U01741,False,False,True
U01742,True,True,False
U01743,False,False,True
U01744,True,True,False
U01745,False,False,True
U01746,False,False,True
U01747,True,False,True
U01748,True,False,True
U01749,False,False,True
U01750,True,True,False
U01751,False,False,True
U01752,False,False,True
U01753,False,False,True
U01754,False,False,True
U01755,False,False,True
U01756,True,False,True
U01757,False,False,True
U01758,False,False,True
U01759,False,False,True
U01760,False,False,True
U01761,False,False,True
U01762,False,False,True
U01763,True,False,True
U01764,False,False,True
U01765,False,False,True
U01766,True,False,True
U01767,False,False,True
U01768,False,False,True
U01769,True,False,True
U01770,False,False,True
U01771,False,False,True
U01772,False,False,True
U01773,False,False,True
U01774,False,False,True
U01775,False,False,True
U01776,False,False,True
U01777,False,False,True
U01778,True,True,False
U01779,False,False,True
U01780,False,False,True
U01781,False,False,True
U01782,True,False,True
U01783,True,True,False
U01784,True,True,False
U01785,False,False,True
U01786,False,False,True
U01787,False,False,True
U01788,False,False,True
U01789,False,False,True
U01790,False,False,True
U01791,False,False,True
U01792,False,False,True
U01793,True,False,True
U01794,False,False,True
U01795,False,False,True
U01796,True,False,True
U01797,True,True,False
U01798,False,False,True
U01799,False,False,True
U01800,False,False,True
U01801,False,False,True
U01802,False,False,True
U01803,False,False,True
U01804,False,False,True
U01805,True,True,False
U01806,True,True,False
U01807,False,False,True
U01808,False,False,True
U01809,False,False,True
U01810,False,False,True
U01811,False,False,True
U01812,False,False,True
U01813,False,False,True
U01814,False,False,True
U01815,False,False,True
U01816,False,False,True
U01817,True,True,False
U01818,False,False,True
U01819,True,False,True
U01820,False,False,True
U01821,False,False,True
U01822,False,False,True
U01823,False,False,True
U01824,False,False,True
U01825,True,True,False
U01826,False,False,True
U01827,False,False,True
U01828,False,False,True
U01829,False,False,True
U01830,False,False,True
U01831,False,False,True
U01832,True,True,False
U01833,False,False,True
U01834,False,False,True
U01835,False,False,True
U01836,False,False,True
U01837,False,False,True
U01838,False,False,True
U01839,False,False,True
U01840,False,False,True
U01841,False,False,True
U01842,False,False,True
U01843,False,False,True
U01844,False,False,True
U01845,False,False,True
U01846,False,False,True
U01847,True,False,True
U01848,True,False,True
U01849,False,False,True
U01850,False,False,True
U01851,True,False,True
U01852,False,False,True
U01853,True,False,True
U01854,True,False,True
U01855,True,True,False
U01856,False,False,True
U01857,True,False,True
U01858,True,False,True
U01859,False,False,True
U01860,False,False,True
U01861,True,True,False
U01862,False,False,True
U01863,False,False,True
U01864,False,False,True
U01865,True,False,True
U01866,True,False,True
U01867,False,False,True
U01868,False,False,True
U01869,False,False,True
U01870,False,False,True
U01871,False,False,True
U01872,False,False,True
U01873,False,False,True
U01874,False,False,True
U01875,False,False,True
U01876,True,True,False
U01877,True,True,False
U01878,True,True,False
U01879,False,False,True
U01880,True,False,True
U01881,False,False,True
U01882,True,True,False
U01883,False,False,True
U01884,False,False,True
U01885,True,True,False
U01886,True,True,False
U01887,False,False,True
U01888,True,True,False
U01889,False,False,True
U01890,False,False,True
U01891,True,True,False
U01892,True,True,False
U01893,True,False,True
U01894,True,True,False
U01895,False,False,True
U01896,False,False,True
U01897,False,False,True
U01898,False,False,True
U01899,False,False,True
U01900,False,False,True
U01901,False,False,True
U01902,True,False,True
U01903,False,False,True
U01904,False,False,True
U01905,False,False,True
U01906,True,True,False
U01907,False,False,True
U01908,False,False,True
U01909,False,False,True
U01910,True,True,False
U01911,True,True,False
U01912,True,False,True
U01913,False,False,True
U01914,False,False,True
U01915,False,False,True
U01916,True,False,True
U01917,False,False,True
U01918,True,False,True
U01919,False,False,True
U01920,False,False,True
U01921,False,False,True
U01922,False,False,True
U01923,False,False,True
U01924,False,False,True
U01925,False,False,True
U01926,False,False,True
U01927,False,False,True
U01928,False,False,True
U01929,False,False,True
U01930,True,True,False
U01931,True,True,False
U01932,False,False,True
U01933,False,False,True
U01934,False,False,True
U01935,False,False,True
U01936,False,False,True
U01937,False,False,True
U01938,False,False,True
U01939,False,False,True
U01940,False,False,True
U01941,False,False,True
U01942,False,False,True
U01943,True,True,False
U01944,True,True,False
U01945,True,True,False
U01946,False,False,True
U01947,False,False,True
U01948,False,False,True
U01949,True,True,False
U01950,True,False,True
U01951,False,False,True
U01952,True,False,True
U01953,False,False,True
U01954,False,False,True
U01955,False,False,True
U01956,False,False,True
U01957,False,False,True
U01958,True,False,True
U01959,True,True,False
U01960,False,False,True
U01961,False,False,True
U01962,True,True,False
U01963,False,False,True
U01964,False,False,True
U01965,False,False,True
U01966,False,False,True
U01967,True,True,False
U01968,False,False,True
U01969,True,False,True
U01970,False,False,True
U01971,False,False,True
U01972,True,False,True
U01973,False,False,True
U01974,False,False,True
U01975,False,False,True
U01976,False,False,True
U01977,True,True,False
U01978,False,False,True
U01979,True,True,False
U01980,False,False,True
U01981,False,False,True
U01982,False,False,True
U01983,True,True,False
U01984,False,False,True
U01985,False,False,True
U01986,False,False,True
U01987,False,False,True
U01988,False,False,True
U01989,True,True,False
U01990,True,False,True
U01991,False,False,True
U01992,False,False,True
U01993,False,False,True
U01994,True,True,False
U01995,True,False,True
U01996,False,False,True
U01997,False,False,True
U01998,False,False,True
U01999,False,False,True
U02000,False,False,True
U02001,False,False,True
U02002,False,False,True
U02003,True,False,True
U02004,True,False,True
U02005,True,True,False
U02006,False,False,True
U02007,True,False,True
U02008,False,False,True
U02009,False,False,True
U02010,False,False,True
U02011,False,False,True
U02012,False,False,True
U02013,False,False,True
U02014,True,True,False
U02015,False,False,True
U02016,True,True,False
U02017,False,False,True
U02018,True,True,False
U02019,False,False,True
U02020,False,False,True
U02021,True,True,False
U02022,False,False,True
U02023,False,False,True
U02024,False,False,True
U02025,False,False,True
U02026,False,False,True
U02027,True,True,False
U02028,True,True,False
U02029,False,False,True
U02030,True,False,True
U02031,False,False,True
U02032,False,False,True
U02033,False,False,True
U02034,False,False,True
U02035,False,False,True
U02036,False,False,True
U02037,False,False,True
U02038,True,False,True
U02039,False,False,True
U02040,False,False,True
U02041,False,False,True
U02042,False,False,True
U02043,False,False,True
U02044,True,True,False
U02045,True,True,False
U02046,False,False,True
U02047,False,False,True
U02048,False,False,True
U02049,False,False,True
U02050,True,True,False
U02051,False,False,True
U02052,True,False,True
U02053,True,True,False
U02054,False,False,True
U02055,False,False,True
U02056,False,False,True
U02057,False,False,True
U02058,False,False,True
U02059,False,False,True
U02060,False,False,True
U02061,False,False,True
U02062,False,False,True
U02063,False,False,True
U02064,True,False,True
U02065,False,False,True
U02066,False,False,True
U02067,False,False,True
U02068,True,True,False
U02069,False,False,True
U02070,False,False,True
U02071,False,False,True
U02072,False,False,True
U02073,False,False,True
U02074,False,False,True
U02075,False,False,True
U02076,False,False,True
U02077,False,False,True
U02078,False,False,True
U02079,False,False,True
U02080,False,False,True
U02081,False,False,True
U02082,True,False,True
U02083,True,False,True
U02084,False,False,True
U02085,False,False,True
U02086,False,False,True
U02087,True,False,True
U02088,False,False,True
U02089,False,False,True
U02090,False,False,True
U02091,False,False,True
U02092,False,False,True
U02093,False,False,True
U02094,False,False,True
U02095,False,False,True
U02096,False,False,True
U02097,False,False,True
U02098,False,False,True
U02099,True,True,False
U02100,False,False,True
U02101,False,False,True
U02102,False,False,True
U02103,False,False,True
U02104,False,False,True
U02105,False,False,True
U02106,False,False,True
U02107,True,True,False
U02108,False,False,True
U02109,True,False,True
U02110,False,False,True
U02111,False,False,True
U02112,False,False,True
U02113,False,False,True
U02114,False,False,True
U02115,False,False,True
U02116,False,False,True
U02117,False,False,True
U02118,False,False,True
U02119,False,False,True
U02120,True,True,False
U02121,False,False,True
U02122,False,False,True
U02123,False,False,True
U02124,False,False,True
U02125,False,False,True
U02126,False,False,True
U02127,True,False,True
U02128,True,True,False
U02129,False,False,True
U02130,True,False,True
U02131,False,False,True
U02132,False,False,True
U02133,False,False,True
U02134,True,False,True
U02135,False,False,True
U02136,False,False,True
U02137,False,False,True
U02138,False,False,True
U02139,True,True,False
U02140,False,False,True
U02141,False,False,True
U02142,False,False,True
U02143,False,False,True
U02144,False,False,True
U02145,False,False,True
U02146,False,False,True
U02147,False,False,True
U02148,False,False,True
U02149,True,True,False
U02150,False,False,True
U02151,False,False,True
U02152,False,False,True
U02153,False,False,True
U02154,True,False,True
U02155,False,False,True
U02156,False,False,True
U02157,True,False,True
U02158,False,False,True
U02159,False,False,True
U02160,False,False,True
U02161,False,False,True
U02162,False,False,True
U02163,False,False,True
U02164,True,True,False
U02165,False,False,True
U02166,False,False,True
U02167,False,False,True
U02168,True,False,True
U02169,False,False,True
U02170,False,False,True
U02171,False,False,True
U02172,False,False,True
U02173,False,False,True
U02174,False,False,True
U02175,True,True,False
U02176,False,False,True
U02177,True,True,False
U02178,False,False,True
U02179,True,False,True
U02180,True,True,False
U02181,False,False,True
U02182,True,False,True
U02183,False,False,True
U02184,True,True,False
U02185,False,False,True
U02186,True,True,False
U02187,False,False,True
U02188,False,False,True
U02189,False,False,True
U02190,False,False,True
U02191,False,False,True
U02192,False,False,True
U02193,False,False,True
U02194,False,False,True
U02195,True,True,False
U02196,False,False,True
U02197,False,False,True
U02198,False,False,True
U02199,True,True,False
U02200,False,False,True
U02201,True,False,True
U02202,False,False,True
U02203,True,True,False
U02204,False,False,True
U02205,True,False,True
U02206,False,False,True
U02207,False,False,True
U02208,False,False,True
U02209,False,False,True
U02210,False,False,True
U02211,False,False,True
U02212,False,False,True
U02213,False,False,True
U02214,False,False,True
U02215,False,False,True
U02216,True,True,False
U02217,False,False,True
U02218,False,False,True
U02219,False,False,True
U02220,True,False,True
U02221,False,False,True
U02222,False,False,True
U02223,False,False,True
U02224,False,False,True
U02225,False,False,True
U02226,True,False,True
U02227,False,False,True
U02228,False,False,True
U02229,False,False,True
U02230,False,False,True
U02231,False,False,True
U02232,False,False,True
U02233,False,False,True
U02234,False,False,True
U02235,False,False,True
U02236,False,False,True
U02237,False,False,True
U02238,False,False,True
U02239,False,False,True
U02240,False,False,True
U02241,False,False,True
U02242,False,False,True
U02243,False,False,True
U02244,False,False,True
U02245,False,False,True
U02246,False,False,True
U02247,False,False,True
U02248,False,False,True
U02249,False,False,True
U02250,False,False,True
U02251,False,False,True
U02252,False,False,True
U02253,False,False,True
U02254,False,False,True
U02255,False,False,True
U02256,False,False,True
U02257,True,False,True
U02258,False,False,True
U02259,True,True,False
U02260,False,False,True
U02261,True,True,False
U02262,False,False,True
U02263,False,False,True
U02264,True,True,False
U02265,False,False,True
U02266,True,True,False
U02267,True,True,False
U02268,False,False,True
U02269,True,False,True
U02270,False,False,True
U02271,True,False,True
U02272,False,False,True
U02273,False,False,True
U02274,True,True,False
U02275,False,False,True
U02276,True,True,False
U02277,False,False,True
U02278,False,False,True
U02279,False,False,True
U02280,False,False,True
U02281,True,False,True
U02282,False,False,True
U02283,False,False,True
U02284,False,False,True
U02285,False,False,True
U02286,False,False,True
U02287,False,False,True
U02288,False,False,True
U02289,False,False,True
U02290,False,False,True
U02291,False,False,True
U02292,False,False,True
U02293,False,False,True
U02294,False,False,True
U02295,True,False,True
U02296,False,False,True
U02297,False,False,True
U02298,True,False,True
U02299,False,False,True
U02300,False,False,True
U02301,False,False,True
U02302,False,False,True
U02303,True,True,False
U02304,True,True,False
U02305,False,False,True
U02306,False,False,True
U02307,False,False,True
U02308,False,False,True
U02309,False,False,True
U02310,False,False,True
U02311,True,True,False
U02312,False,False,True
U02313,False,False,True
U02314,False,False,True
U02315,False,False,True
U02316,False,False,True
U02317,False,False,True
U02318,False,False,True
U02319,False,False,True
U02320,True,False,True
U02321,False,False,True
U02322,True,True,False
U02323,False,False,True
U02324,False,False,True
U02325,False,False,True
U02326,True,True,False
U02327,True,True,False
U02328,True,True,False
U02329,False,False,True
U02330,False,False,True
U02331,False,False,True
U02332,False,False,True
U02333,True,False,True
U02334,True,True,False
U02335,False,False,True
U02336,True,False,True
U02337,True,True,False
U02338,False,False,True
U02339,False,False,True
U02340,False,False,True
U02341,True,False,True
U02342,False,False,True
U02343,False,False,True
U02344,True,True,False
U02345,False,False,True
U02346,False,False,True
U02347,False,False,True
U02348,False,False,True
U02349,False,False,True
U02350,True,False,True
U02351,False,False,True
U02352,False,False,True
U02353,False,False,True
U02354,True,True,False
U02355,True,False,True
U02356,False,False,True
U02357,False,False,True
U02358,False,False,True
U02359,False,False,True
U02360,False,False,True
U02361,True,True,False
U02362,False,False,True
U02363,False,False,True
U02364,True,True,False
U02365,False,False,True
U02366,False,False,True
U02367,False,False,True
U02368,False,False,True
U02369,False,False,True
U02370,False,False,True
U02371,False,False,True
U02372,True,False,True
U02373,True,True,False
U02374,False,False,True
U02375,False,False,True
U02376,False,False,True
U02377,True,True,False
U02378,True,True,False
U02379,True,False,True
U02380,False,False,True
U02381,False,False,True
U02382,True,False,True
U02383,True,True,False
U02384,False,False,True
U02385,True,True,False
U02386,False,False,True
U02387,False,False,True
U02388,False,False,True
U02389,False,False,True
U02390,False,False,True
U02391,True,True,False
U02392,False,False,True
U02393,False,False,True
U02394,False,False,True
U02395,True,True,False
U02396,False,False,True
U02397,True,True,False
U02398,True,True,False
U02399,False,False,True
U02400,False,False,True
U02401,False,False,True
U02402,False,False,True
U02403,False,False,True
U02404,False,False,True
U02405,False,False,True
U02406,True,True,False
U02407,True,True,False
U02408,True,True,False
U02409,False,False,True
U02410,False,False,True
U02411,False,False,True
U02412,False,False,True
U02413,False,False,True
U02414,False,False,True
U02415,False,False,True
U02416,True,False,True
U02417,False,False,True
U02418,False,False,True
U02419,False,False,True
U02420,False,False,True
U02421,False,False,True
U02422,False,False,True
U02423,False,False,True
U02424,True,False,True
U02425,False,False,True
U02426,False,False,True
U02427,True,True,False
U02428,True,True,False
U02429,False,False,True
U02430,False,False,True
U02431,True,False,True
U02432,True,False,True
U02433,False,False,True
U02434,True,True,False
U02435,False,False,True
U02436,False,False,True
U02437,False,False,True
U02438,False,False,True
U02439,True,True,False
U02440,False,False,True
U02441,False,False,True
U02442,True,False,True
U02443,False,False,True
U02444,False,False,True
U02445,True,True,False
U02446,True,True,False
U02447,False,False,True
U02448,False,False,True
U02449,False,False,True
U02450,False,False,True
U02451,False,False,True
U02452,True,True,False
U02453,False,False,True
U02454,False,False,True
U02455,False,False,True
U02456,False,False,True
U02457,True,True,False
U02458,False,False,True
U02459,True,True,False
U02460,False,False,True
U02461,True,False,True
U02462,False,False,True
U02463,False,False,True
U02464,False,False,True
U02465,False,False,True
U02466,False,False,True
U02467,False,False,True
U02468,False,False,True
U02469,False,False,True
U02470,True,True,False
U02471,False,False,True
U02472,False,False,True
U02473,True,False,True
U02474,True,True,False
U02475,True,True,False
U02476,True,True,False
U02477,True,True,False
U02478,True,False,True
U02479,False,False,True
U02480,False,False,True
U02481,False,False,True
U02482,True,True,False
U02483,False,False,True
U02484,False,False,True
U02485,True,True,False
U02486,False,False,True
U02487,True,False,True
U02488,False,False,True
U02489,True,True,False
U02490,False,False,True
U02491,False,False,True
U02492,False,False,True
U02493,False,False,True
U02494,False,False,True
U02495,False,False,True
U02496,False,False,True
U02497,False,False,True
U02498,False,False,True
U02499,False,False,True
U02500,False,False,True
U02501,True,True,False
U02502,True,True,False
U02503,False,False,True
U02504,False,False,True
U02505,False,False,True
U02506,False,False,True
U02507,False,False,True
U02508,False,False,True
U02509,False,False,True
U02510,False,False,True
U02511,True,True,False
U02512,True,True,False
U02513,False,False,True
U02514,True,True,False
U02515,False,False,True
U02516,True,False,True
U02517,False,False,True
U02518,False,False,True
U02519,False,False,True
U02520,False,False,True
U02521,False,False,True
U02522,False,False,True
U02523,False,False,True
U02524,False,False,True
U02525,True,False,True
U02526,False,False,True
U02527,True,False,True
U02528,False,False,True
U02529,False,False,True
U02530,False,False,True
U02531,False,False,True
U02532,False,False,True
U02533,False,False,True
U02534,False,False,True
U02535,False,False,True
U02536,False,False,True
U02537,False,False,True
U02538,True,False,True
U02539,False,False,True
U02540,True,True,False
U02541,False,False,True
U02542,True,False,True
U02543,False,False,True
U02544,False,False,True
U02545,False,False,True
U02546,True,True,False
U02547,True,False,True
U02548,False,False,True
U02549,True,True,False
U02550,False,False,True
U02551,False,False,True
U02552,True,True,False
U02553,False,False,True
U02554,False,False,True
U02555,False,False,True
U02556,False,False,True
U02557,False,False,True
U02558,False,False,True
U02559,False,False,True
U02560,False,False,True
U02561,False,False,True
U02562,False,False,True
U02563,False,False,True
U02564,True,True,False
U02565,False,False,True
U02566,False,False,True
U02567,False,False,True
U02568,False,False,True
U02569,False,False,True
U02570,True,True,False
U02571,True,False,True
U02572,True,True,False
U02573,False,False,True
U02574,True,True,False
U02575,False,False,True
U02576,True,True,False
U02577,True,False,True
U02578,False,False,True
U02579,True,False,True
U02580,False,False,True
U02581,False,False,True
U02582,False,False,True
U02583,False,False,True
U02584,False,False,True
U02585,False,False,True
U02586,False,False,True
U02587,False,False,True
U02588,False,False,True
U02589,True,False,True
U02590,False,False,True
U02591,True,True,False
U02592,False,False,True
U02593,False,False,True
U02594,False,False,True
U02595,False,False,True
U02596,False,False,True
U02597,False,False,True
U02598,False,False,True
U02599,False,False,True
U02600,False,False,True
U02601,False,False,True
U02602,False,False,True
U02603,False,False,True
U02604,False,False,True
U02605,False,False,True
U02606,False,False,True
U02607,True,False,True
U02608,False,False,True
U02609,True,True,False
U02610,False,False,True
U02611,False,False,True
U02612,False,False,True
U02613,False,False,True
U02614,True,True,False
U02615,False,False,True
U02616,False,False,True
U02617,False,False,True
U02618,False,False,True
U02619,False,False,True
U02620,True,True,False
U02621,False,False,True
U02622,False,False,True
U02623,True,True,False
U02624,False,False,True
U02625,False,False,True
U02626,True,False,True
U02627,True,False,True
U02628,False,False,True
U02629,False,False,True
U02630,False,False,True
U02631,False,False,True
U02632,False,False,True
U02633,False,False,True
U02634,False,False,True
U02635,False,False,True
U02636,False,False,True
U02637,False,False,True
U02638,False,False,True
U02639,False,False,True
U02640,False,False,True
U02641,True,True,False
U02642,False,False,True
U02643,True,False,True
U02644,True,True,False
U02645,False,False,True
U02646,True,False,True
U02647,False,False,True
U02648,False,False,True
U02649,False,False,True
U02650,False,False,True
U02651,True,True,False
U02652,False,False,True
U02653,False,False,True
U02654,False,False,True
U02655,False,False,True
U02656,False,False,True
U02657,False,False,True
U02658,True,True,False
U02659,True,False,True
U02660,True,True,False
U02661,False,False,True
U02662,False,False,True
U02663,False,False,True
U02664,False,False,True
U02665,False,False,True
U02666,False,False,True
U02667,False,False,True
U02668,False,False,True
U02669,False,False,True
U02670,False,False,True
U02671,False,False,True
U02672,True,False,True
U02673,False,False,True
U02674,True,True,False
U02675,False,False,True
U02676,False,False,True
U02677,False,False,True
U02678,True,False,True
U02679,False,False,True
U02680,False,False,True
U02681,False,False,True
U02682,False,False,True
U02683,True,False,True
U02684,False,False,True
U02685,False,False,True
U02686,False,False,True
U02687,False,False,True
U02688,False,False,True
U02689,False,False,True
U02690,False,False,True
U02691,True,True,False
U02692,False,False,True
U02693,False,False,True
U02694,True,True,False
U02695,False,False,True
U02696,False,False,True
U02697,True,True,False
U02698,False,False,True
U02699,False,False,True
U02700,True,True,False
U02701,False,False,True
U02702,False,False,True
U02703,False,False,True
U02704,False,False,True
U02705,False,False,True
U02706,True,True,False
U02707,False,False,True
U02708,True,False,True
U02709,False,False,True
U02710,True,False,True
U02711,False,False,True
U02712,False,False,True
U02713,False,False,True
U02714,False,False,True
U02715,True,True,False
U02716,False,False,True
U02717,False,False,True
U02718,True,True,False
U02719,False,False,True
U02720,True,False,True
U02721,True,False,True
U02722,False,False,True
U02723,False,False,True
U02724,True,True,False
U02725,False,False,True
U02726,True,True,False
U02727,True,True,False
U02728,True,True,False
U02729,False,False,True
U02730,False,False,True
U02731,False,False,True
U02732,False,False,True
U02733,True,True,False
U02734,False,False,True
U02735,False,False,True
U02736,True,True,False
U02737,True,False,True
U02738,False,False,True
U02739,True,True,False
U02740,False,False,True
U02741,True,False,True
U02742,True,True,False
U02743,False,False,True
U02744,False,False,True
U02745,False,False,True
U02746,False,False,True
U02747,False,False,True
U02748,True,True,False
U02749,False,False,True
U02750,False,False,True
U02751,False,False,True
U02752,False,False,True
U02753,False,False,True
U02754,True,True,False
U02755,False,False,True
U02756,True,True,False
U02757,False,False,True
U02758,False,False,True
U02759,True,False,True
U02760,False,False,True
U02761,False,False,True
U02762,False,False,True
U02763,False,False,True
U02764,False,False,True
U02765,False,False,True
U02766,False,False,True
U02767,False,False,True
U02768,False,False,True
U02769,False,False,True
U02770,False,False,True
U02771,False,False,True
U02772,True,True,False
U02773,False,False,True
U02774,False,False,True
U02775,True,True,False
U02776,False,False,True
U02777,False,False,True
U02778,False,False,True
U02779,True,False,True
U02780,True,True,False
U02781,True,True,False
U02782,False,False,True
U02783,False,False,True
U02784,False,False,True
U02785,True,False,True
U02786,False,False,True
U02787,False,False,True
U02788,False,False,True
U02789,False,False,True
U02790,False,False,True
U02791,False,False,True
U02792,False,False,True
