user_id,event_time,event_name,session_id,status
U01546,2024-04-09 13:00:00,loan_viewed,SU01546_loan,success
U01547,2024-02-18 01:18:00,app_install,SU01547_app_,success
U01547,2024-02-18 08:20:00,register_start,SU01547_regi,success
U01547,2024-02-18 14:04:00,register_complete,SU01547_regi,failed
U01548,2024-02-10 02:17:00,app_install,SU01548_app_,success
U01548,2024-02-10 09:30:00,register_start,SU01548_regi,success
U01548,2024-02-10 20:06:00,register_complete,SU01548_regi,success
U01548,2024-02-11 00:17:00,ekyc_start,SU01548_ekyc,success
U01548,2024-02-11 12:20:00,ekyc_complete,SU01548_ekyc,success
U01548,2024-02-11 18:17:00,account_activated,SU01548_acco,success
U01548,2024-03-16 09:00:00,loan_viewed,SU01548_loan,success
U01549,2024-03-21 00:06:00,app_install,SU01549_app_,success
U01549,2024-03-21 04:08:00,register_start,SU01549_regi,success
U01549,2024-03-21 07:14:00,register_complete,SU01549_regi,failed
U01550,2024-04-01 00:12:00,app_install,SU01550_app_,success
U01550,2024-04-01 12:23:00,register_start,SU01550_regi,success
U01550,2024-04-01 22:06:00,register_complete,SU01550_regi,success
U01550,2024-04-02 06:16:00,ekyc_start,SU01550_ekyc,success
U01550,2024-04-02 11:07:00,ekyc_complete,SU01550_ekyc,failed
U01551,2024-04-23 00:15:00,app_install,SU01551_app_,success
U01551,2024-04-23 04:13:00,register_start,SU01551_regi,success
U01551,2024-04-23 11:19:00,register_complete,SU01551_regi,success
U01551,2024-04-23 15:21:00,ekyc_start,SU01551_ekyc,success
U01551,2024-04-24 02:03:00,ekyc_complete,SU01551_ekyc,success
U01551,2024-04-24 11:26:00,account_activated,SU01551_acco,failed
U01552,2024-04-07 00:17:00,app_install,SU01552_app_,success
U01552,2024-04-07 03:05:00,register_start,SU01552_regi,success
U01552,2024-04-07 10:27:00,register_complete,SU01552_regi,success
U01552,2024-04-07 16:14:00,ekyc_start,SU01552_ekyc,success
U01552,2024-04-08 02:27:00,ekyc_complete,SU01552_ekyc,success
U01552,2024-04-08 03:30:00,account_activated,SU01552_acco,failed
U01553,2024-03-03 00:15:00,app_install,SU01553_app_,success
U01553,2024-03-03 12:21:00,register_start,SU01553_regi,success
U01553,2024-03-03 20:20:00,register_complete,SU01553_regi,success
U01553,2024-03-04 05:01:00,ekyc_start,SU01553_ekyc,failed
U01554,2024-04-21 00:08:00,app_install,SU01554_app_,success
U01554,2024-04-21 08:19:00,register_start,SU01554_regi,success
U01554,2024-04-21 09:27:00,register_complete,SU01554_regi,success
U01554,2024-04-21 16:09:00,ekyc_start,SU01554_ekyc,success
U01554,2024-04-22 04:21:00,ekyc_complete,SU01554_ekyc,success
U01554,2024-04-22 12:29:00,account_activated,SU01554_acco,success
U01554,2024-05-06 15:00:00,qr_payment,SU01554_qr_p,success
U01554,2024-05-09 23:00:00,bill_payment,SU01554_bill,success
U01554,2024-05-14 07:00:00,loan_viewed,SU01554_loan,success
U01554,2024-05-20 12:00:00,card_payment,SU01554_card,success
U01554,2024-06-03 11:00:00,savings_opened,SU01554_savi,success
U01555,2024-03-10 02:27:00,app_install,SU01555_app_,success
U01555,2024-03-10 11:22:00,register_start,SU01555_regi,success
U01555,2024-03-10 12:24:00,register_complete,SU01555_regi,success
U01555,2024-03-10 16:03:00,ekyc_start,SU01555_ekyc,success
U01555,2024-03-10 22:11:00,ekyc_complete,SU01555_ekyc,success
U01555,2024-03-11 06:18:00,account_activated,SU01555_acco,success
U01555,2024-04-14 11:00:00,bill_payment,SU01555_bill,success
U01555,2024-04-22 04:00:00,loan_viewed,SU01555_loan,success
U01556,2024-01-05 00:18:00,app_install,SU01556_app_,success
U01556,2024-01-05 04:18:00,register_start,SU01556_regi,success
U01556,2024-01-05 13:07:00,register_complete,SU01556_regi,success
U01556,2024-01-05 22:05:00,ekyc_start,SU01556_ekyc,success
U01556,2024-01-05 23:13:00,ekyc_complete,SU01556_ekyc,success
U01556,2024-01-06 01:19:00,account_activated,SU01556_acco,success
U01556,2024-01-18 11:00:00,loan_viewed,SU01556_loan,success
U01556,2024-02-17 05:00:00,transfer_initiated,SU01556_tran,success
U01557,2024-03-20 02:28:00,app_install,SU01557_app_,success
U01557,2024-03-20 08:18:00,register_start,SU01557_regi,success
U01557,2024-03-20 17:30:00,register_complete,SU01557_regi,success
U01557,2024-03-21 03:18:00,ekyc_start,SU01557_ekyc,success
U01557,2024-03-21 12:28:00,ekyc_complete,SU01557_ekyc,failed
U01558,2024-01-09 02:04:00,app_install,SU01558_app_,success
U01558,2024-01-09 11:27:00,register_start,SU01558_regi,success
U01558,2024-01-09 12:16:00,register_complete,SU01558_regi,success
U01558,2024-01-09 13:13:00,ekyc_start,SU01558_ekyc,failed
U01559,2024-01-31 02:20:00,app_install,SU01559_app_,success
U01559,2024-01-31 03:02:00,register_start,SU01559_regi,success
U01559,2024-01-31 11:08:00,register_complete,SU01559_regi,success
U01559,2024-01-31 19:19:00,ekyc_start,SU01559_ekyc,success
U01559,2024-02-01 04:18:00,ekyc_complete,SU01559_ekyc,success
U01559,2024-02-01 14:08:00,account_activated,SU01559_acco,failed
U01560,2024-03-21 01:17:00,app_install,SU01560_app_,success
U01560,2024-03-21 12:14:00,register_start,SU01560_regi,failed
U01561,2024-03-28 02:29:00,app_install,SU01561_app_,success
U01561,2024-03-28 10:08:00,register_start,SU01561_regi,failed
U01562,2024-02-06 02:14:00,app_install,SU01562_app_,success
U01562,2024-02-06 10:17:00,register_start,SU01562_regi,success
U01562,2024-02-06 20:17:00,register_complete,SU01562_regi,success
U01562,2024-02-07 08:07:00,ekyc_start,SU01562_ekyc,success
U01562,2024-02-07 14:15:00,ekyc_complete,SU01562_ekyc,success
U01562,2024-02-07 15:15:00,account_activated,SU01562_acco,failed
U01563,2024-01-30 00:25:00,app_install,SU01563_app_,success
U01563,2024-01-30 03:22:00,register_start,SU01563_regi,success
U01563,2024-01-30 07:11:00,register_complete,SU01563_regi,success
U01563,2024-01-30 13:22:00,ekyc_start,SU01563_ekyc,success
U01563,2024-01-30 19:29:00,ekyc_complete,SU01563_ekyc,success
U01563,2024-01-30 20:21:00,account_activated,SU01563_acco,success
U01563,2024-02-03 07:00:00,qr_payment,SU01563_qr_p,success
U01563,2024-02-18 06:00:00,savings_opened,SU01563_savi,success
U01563,2024-03-05 06:00:00,card_payment,SU01563_card,success
U01564,2024-04-05 01:18:00,app_install,SU01564_app_,success
U01564,2024-04-05 05:03:00,register_start,SU01564_regi,success
U01564,2024-04-05 10:29:00,register_complete,SU01564_regi,success
U01564,2024-04-05 18:21:00,ekyc_start,SU01564_ekyc,failed
U01565,2024-01-12 02:05:00,app_install,SU01565_app_,success
U01565,2024-01-12 06:26:00,register_start,SU01565_regi,failed
U01566,2024-02-25 01:07:00,app_install,SU01566_app_,success
U01566,2024-02-25 08:15:00,register_start,SU01566_regi,success
U01566,2024-02-25 10:25:00,register_complete,SU01566_regi,success
U01566,2024-02-25 17:25:00,ekyc_start,SU01566_ekyc,success
U01566,2024-02-26 02:24:00,ekyc_complete,SU01566_ekyc,success
U01566,2024-02-26 03:15:00,account_activated,SU01566_acco,success
U01566,2024-03-07 18:00:00,savings_opened,SU01566_savi,success
U01566,2024-04-01 12:00:00,card_payment,SU01566_card,success
U01567,2024-01-13 02:26:00,app_install,SU01567_app_,success
U01567,2024-01-13 13:14:00,register_start,SU01567_regi,success
U01567,2024-01-13 22:14:00,register_complete,SU01567_regi,success
U01567,2024-01-14 06:10:00,ekyc_start,SU01567_ekyc,success
U01567,2024-01-14 07:08:00,ekyc_complete,SU01567_ekyc,failed
U01568,2024-04-07 01:14:00,app_install,SU01568_app_,success
U01568,2024-04-07 06:03:00,register_start,SU01568_regi,success
U01568,2024-04-07 13:05:00,register_complete,SU01568_regi,success
U01568,2024-04-07 23:07:00,ekyc_start,SU01568_ekyc,success
U01568,2024-04-08 07:07:00,ekyc_complete,SU01568_ekyc,success
U01568,2024-04-08 09:16:00,account_activated,SU01568_acco,success
U01568,2024-04-20 10:00:00,savings_opened,SU01568_savi,success
U01569,2024-03-22 02:22:00,app_install,SU01569_app_,success
U01569,2024-03-22 10:17:00,register_start,SU01569_regi,success
U01569,2024-03-22 17:25:00,register_complete,SU01569_regi,failed
U01570,2024-03-31 02:02:00,app_install,SU01570_app_,success
U01570,2024-03-31 05:03:00,register_start,SU01570_regi,success
U01570,2024-03-31 11:30:00,register_complete,SU01570_regi,success
U01570,2024-03-31 23:21:00,ekyc_start,SU01570_ekyc,success
U01570,2024-04-01 02:08:00,ekyc_complete,SU01570_ekyc,failed
U01571,2024-04-21 00:03:00,app_install,SU01571_app_,success
U01571,2024-04-21 07:24:00,register_start,SU01571_regi,success
U01571,2024-04-21 13:12:00,register_complete,SU01571_regi,success
U01571,2024-04-22 00:18:00,ekyc_start,SU01571_ekyc,success
U01571,2024-04-22 04:26:00,ekyc_complete,SU01571_ekyc,success
U01571,2024-04-22 11:15:00,account_activated,SU01571_acco,success
U01571,2024-05-12 03:00:00,bill_payment,SU01571_bill,success
U01572,2024-01-13 01:13:00,app_install,SU01572_app_,success
U01572,2024-01-13 04:12:00,register_start,SU01572_regi,success
U01572,2024-01-13 16:12:00,register_complete,SU01572_regi,success
U01572,2024-01-14 01:03:00,ekyc_start,SU01572_ekyc,success
U01572,2024-01-14 12:24:00,ekyc_complete,SU01572_ekyc,success
U01572,2024-01-14 22:03:00,account_activated,SU01572_acco,success
U01572,2024-01-16 11:00:00,transfer_initiated,SU01572_tran,success
U01572,2024-01-26 08:00:00,bill_payment,SU01572_bill,success
U01573,2024-02-26 02:13:00,app_install,SU01573_app_,success
U01573,2024-02-26 12:21:00,register_start,SU01573_regi,success
U01573,2024-02-26 17:04:00,register_complete,SU01573_regi,failed
U01574,2024-01-22 00:10:00,app_install,SU01574_app_,success
U01574,2024-01-22 05:13:00,register_start,SU01574_regi,success
U01574,2024-01-22 17:23:00,register_complete,SU01574_regi,failed
U01575,2024-03-29 02:18:00,app_install,SU01575_app_,success
U01575,2024-03-29 06:26:00,register_start,SU01575_regi,success
U01575,2024-03-29 14:24:00,register_complete,SU01575_regi,success
U01575,2024-03-29 17:24:00,ekyc_start,SU01575_ekyc,success
U01575,2024-03-29 20:10:00,ekyc_complete,SU01575_ekyc,success
U01575,2024-03-30 07:08:00,account_activated,SU01575_acco,success
U01575,2024-04-02 05:00:00,qr_payment,SU01575_qr_p,success
U01575,2024-04-23 10:00:00,transfer_initiated,SU01575_tran,success
U01575,2024-04-25 09:00:00,bill_payment,SU01575_bill,success
U01575,2024-05-12 05:00:00,savings_opened,SU01575_savi,success
U01576,2024-02-08 00:29:00,app_install,SU01576_app_,success
U01576,2024-02-08 04:15:00,register_start,SU01576_regi,success
U01576,2024-02-08 12:24:00,register_complete,SU01576_regi,success
U01576,2024-02-08 19:14:00,ekyc_start,SU01576_ekyc,failed
U01577,2024-04-25 01:01:00,app_install,SU01577_app_,success
U01577,2024-04-25 04:24:00,register_start,SU01577_regi,failed
U01578,2024-01-04 01:09:00,app_install,SU01578_app_,success
U01578,2024-01-04 04:30:00,register_start,SU01578_regi,success
U01578,2024-01-04 05:28:00,register_complete,SU01578_regi,success
U01578,2024-01-04 08:23:00,ekyc_start,SU01578_ekyc,success
U01578,2024-01-04 12:19:00,ekyc_complete,SU01578_ekyc,success
U01578,2024-01-04 21:29:00,account_activated,SU01578_acco,success
U01579,2024-01-06 02:14:00,app_install,SU01579_app_,success
U01579,2024-01-06 11:14:00,register_start,SU01579_regi,success
U01579,2024-01-06 19:24:00,register_complete,SU01579_regi,success
U01579,2024-01-06 20:28:00,ekyc_start,SU01579_ekyc,success
U01579,2024-01-07 04:11:00,ekyc_complete,SU01579_ekyc,success
U01579,2024-01-07 07:09:00,account_activated,SU01579_acco,success
U01579,2024-01-25 23:00:00,transfer_initiated,SU01579_tran,success
U01580,2024-02-11 00:07:00,app_install,SU01580_app_,success
U01580,2024-02-11 04:12:00,register_start,SU01580_regi,success
U01580,2024-02-11 06:28:00,register_complete,SU01580_regi,success
U01580,2024-02-11 13:14:00,ekyc_start,SU01580_ekyc,failed
U01581,2024-04-11 01:26:00,app_install,SU01581_app_,success
U01581,2024-04-11 08:04:00,register_start,SU01581_regi,success
U01581,2024-04-11 17:16:00,register_complete,SU01581_regi,success
U01581,2024-04-11 20:03:00,ekyc_start,SU01581_ekyc,success
U01581,2024-04-12 06:25:00,ekyc_complete,SU01581_ekyc,failed
U01582,2024-01-08 01:21:00,app_install,SU01582_app_,success
U01582,2024-01-08 08:21:00,register_start,SU01582_regi,success
U01582,2024-01-08 14:25:00,register_complete,SU01582_regi,success
U01582,2024-01-08 17:16:00,ekyc_start,SU01582_ekyc,success
U01582,2024-01-09 04:28:00,ekyc_complete,SU01582_ekyc,success
U01582,2024-01-09 09:10:00,account_activated,SU01582_acco,failed
U01583,2024-02-07 02:07:00,app_install,SU01583_app_,success
U01583,2024-02-07 11:06:00,register_start,SU01583_regi,success
U01583,2024-02-07 23:11:00,register_complete,SU01583_regi,success
U01583,2024-02-08 01:07:00,ekyc_start,SU01583_ekyc,success
U01583,2024-02-08 06:30:00,ekyc_complete,SU01583_ekyc,failed
U01584,2024-02-15 02:18:00,app_install,SU01584_app_,success
U01584,2024-02-15 09:06:00,register_start,SU01584_regi,success
U01584,2024-02-15 18:08:00,register_complete,SU01584_regi,failed
U01585,2024-02-17 02:16:00,app_install,SU01585_app_,success
U01585,2024-02-17 06:03:00,register_start,SU01585_regi,failed
U01586,2024-02-25 01:09:00,app_install,SU01586_app_,success
U01586,2024-02-25 08:23:00,register_start,SU01586_regi,success
U01586,2024-02-25 10:16:00,register_complete,SU01586_regi,success
U01586,2024-02-25 15:07:00,ekyc_start,SU01586_ekyc,success
U01586,2024-02-25 18:04:00,ekyc_complete,SU01586_ekyc,success
U01586,2024-02-25 23:19:00,account_activated,SU01586_acco,success
U01586,2024-03-02 11:00:00,loan_viewed,SU01586_loan,success
U01586,2024-03-16 07:00:00,bill_payment,SU01586_bill,success
U01586,2024-03-18 13:00:00,card_payment,SU01586_card,success
U01586,2024-04-11 07:00:00,savings_opened,SU01586_savi,success
U01587,2024-01-19 02:08:00,app_install,SU01587_app_,success
U01587,2024-01-19 10:14:00,register_start,SU01587_regi,success
U01587,2024-01-19 17:07:00,register_complete,SU01587_regi,success
U01587,2024-01-19 18:26:00,ekyc_start,SU01587_ekyc,success
U01587,2024-01-20 00:02:00,ekyc_complete,SU01587_ekyc,success
U01587,2024-01-20 02:18:00,account_activated,SU01587_acco,success
U01587,2024-01-26 19:00:00,qr_payment,SU01587_qr_p,success
U01588,2024-02-01 00:11:00,app_install,SU01588_app_,success
U01588,2024-02-01 02:09:00,register_start,SU01588_regi,failed
U01589,2024-03-08 00:18:00,app_install,SU01589_app_,success
U01589,2024-03-08 07:04:00,register_start,SU01589_regi,success
U01589,2024-03-08 08:18:00,register_complete,SU01589_regi,success
U01589,2024-03-08 10:04:00,ekyc_start,SU01589_ekyc,success
U01589,2024-03-08 11:13:00,ekyc_complete,SU01589_ekyc,success
U01589,2024-03-08 22:14:00,account_activated,SU01589_acco,success
U01589,2024-04-05 23:00:00,bill_payment,SU01589_bill,success
U01589,2024-04-08 04:00:00,qr_payment,SU01589_qr_p,success
U01590,2024-02-22 02:01:00,app_install,SU01590_app_,success
U01590,2024-02-22 05:27:00,register_start,SU01590_regi,success
U01590,2024-02-22 15:08:00,register_complete,SU01590_regi,success
U01590,2024-02-23 03:09:00,ekyc_start,SU01590_ekyc,success
U01590,2024-02-23 06:07:00,ekyc_complete,SU01590_ekyc,success
U01590,2024-02-23 07:02:00,account_activated,SU01590_acco,success
U01590,2024-02-27 15:00:00,qr_payment,SU01590_qr_p,success
U01591,2024-03-13 02:11:00,app_install,SU01591_app_,success
U01591,2024-03-13 13:11:00,register_start,SU01591_regi,success
U01591,2024-03-14 01:11:00,register_complete,SU01591_regi,success
U01591,2024-03-14 04:24:00,ekyc_start,SU01591_ekyc,success
U01591,2024-03-14 06:26:00,ekyc_complete,SU01591_ekyc,success
U01591,2024-03-14 09:14:00,account_activated,SU01591_acco,success
U01591,2024-04-01 03:00:00,loan_viewed,SU01591_loan,success
U01591,2024-04-04 19:00:00,transfer_initiated,SU01591_tran,success
U01592,2024-03-28 02:05:00,app_install,SU01592_app_,success
U01592,2024-03-28 03:28:00,register_start,SU01592_regi,success
U01592,2024-03-28 10:08:00,register_complete,SU01592_regi,success
U01592,2024-03-28 14:17:00,ekyc_start,SU01592_ekyc,success
U01592,2024-03-28 17:28:00,ekyc_complete,SU01592_ekyc,success
U01592,2024-03-28 20:02:00,account_activated,SU01592_acco,success
U01592,2024-04-07 07:00:00,qr_payment,SU01592_qr_p,success
U01592,2024-05-11 07:00:00,card_payment,SU01592_card,success
U01593,2024-04-11 00:05:00,app_install,SU01593_app_,success
U01593,2024-04-11 11:22:00,register_start,SU01593_regi,success
U01593,2024-04-11 23:02:00,register_complete,SU01593_regi,success
U01593,2024-04-12 01:07:00,ekyc_start,SU01593_ekyc,success
U01593,2024-04-12 06:07:00,ekyc_complete,SU01593_ekyc,success
U01593,2024-04-12 10:07:00,account_activated,SU01593_acco,success
U01593,2024-04-25 01:00:00,loan_viewed,SU01593_loan,success
U01594,2024-01-24 00:04:00,app_install,SU01594_app_,success
U01594,2024-01-24 04:24:00,register_start,SU01594_regi,success
U01594,2024-01-24 14:27:00,register_complete,SU01594_regi,success
U01594,2024-01-24 21:11:00,ekyc_start,SU01594_ekyc,success
U01594,2024-01-25 00:06:00,ekyc_complete,SU01594_ekyc,success
U01594,2024-01-25 09:25:00,account_activated,SU01594_acco,success
U01594,2024-02-06 22:00:00,savings_opened,SU01594_savi,success
U01594,2024-02-22 14:00:00,card_payment,SU01594_card,success
U01595,2024-01-22 02:14:00,app_install,SU01595_app_,success
U01595,2024-01-22 06:24:00,register_start,SU01595_regi,success
U01595,2024-01-22 07:19:00,register_complete,SU01595_regi,success
U01595,2024-01-22 13:25:00,ekyc_start,SU01595_ekyc,success
U01595,2024-01-22 21:16:00,ekyc_complete,SU01595_ekyc,failed
U01596,2024-01-23 02:27:00,app_install,SU01596_app_,success
U01596,2024-01-23 06:19:00,register_start,SU01596_regi,success
U01596,2024-01-23 15:12:00,register_complete,SU01596_regi,success
U01596,2024-01-23 18:27:00,ekyc_start,SU01596_ekyc,success
U01596,2024-01-23 22:27:00,ekyc_complete,SU01596_ekyc,success
U01596,2024-01-24 00:06:00,account_activated,SU01596_acco,success
U01596,2024-02-11 22:00:00,bill_payment,SU01596_bill,success
U01596,2024-02-18 12:00:00,card_payment,SU01596_card,success
U01596,2024-03-01 09:00:00,savings_opened,SU01596_savi,success
U01597,2024-01-11 01:28:00,app_install,SU01597_app_,success
U01597,2024-01-11 12:20:00,register_start,SU01597_regi,success
U01597,2024-01-11 19:04:00,register_complete,SU01597_regi,success
U01597,2024-01-12 00:12:00,ekyc_start,SU01597_ekyc,success
U01597,2024-01-12 04:28:00,ekyc_complete,SU01597_ekyc,success
U01597,2024-01-12 14:06:00,account_activated,SU01597_acco,success
U01597,2024-01-28 05:00:00,loan_viewed,SU01597_loan,success
U01597,2024-02-03 16:00:00,bill_payment,SU01597_bill,success
U01597,2024-02-10 18:00:00,savings_opened,SU01597_savi,success
U01598,2024-03-19 00:23:00,app_install,SU01598_app_,success
U01598,2024-03-19 12:14:00,register_start,SU01598_regi,success
U01598,2024-03-19 15:29:00,register_complete,SU01598_regi,success
U01598,2024-03-20 01:11:00,ekyc_start,SU01598_ekyc,success
U01598,2024-03-20 13:10:00,ekyc_complete,SU01598_ekyc,success
U01598,2024-03-20 17:23:00,account_activated,SU01598_acco,failed
U01599,2024-04-21 01:19:00,app_install,SU01599_app_,success
U01599,2024-04-21 04:11:00,register_start,SU01599_regi,success
U01599,2024-04-21 12:21:00,register_complete,SU01599_regi,success
U01599,2024-04-21 20:23:00,ekyc_start,SU01599_ekyc,success
U01599,2024-04-22 03:24:00,ekyc_complete,SU01599_ekyc,failed
U01600,2024-02-18 02:08:00,app_install,SU01600_app_,success
U01600,2024-02-18 08:22:00,register_start,SU01600_regi,success
U01600,2024-02-18 13:11:00,register_complete,SU01600_regi,success
U01600,2024-02-18 22:08:00,ekyc_start,SU01600_ekyc,success
U01600,2024-02-19 09:14:00,ekyc_complete,SU01600_ekyc,success
U01600,2024-02-19 11:18:00,account_activated,SU01600_acco,success
U01600,2024-03-07 09:00:00,card_payment,SU01600_card,success
U01600,2024-03-29 10:00:00,bill_payment,SU01600_bill,success
U01600,2024-03-30 07:00:00,savings_opened,SU01600_savi,success
U01601,2024-03-20 02:04:00,app_install,SU01601_app_,success
U01601,2024-03-20 08:22:00,register_start,SU01601_regi,success
U01601,2024-03-20 17:13:00,register_complete,SU01601_regi,success
U01601,2024-03-21 02:23:00,ekyc_start,SU01601_ekyc,success
U01601,2024-03-21 10:08:00,ekyc_complete,SU01601_ekyc,success
U01601,2024-03-21 11:07:00,account_activated,SU01601_acco,success
U01601,2024-03-26 10:00:00,qr_payment,SU01601_qr_p,success
U01601,2024-05-06 00:00:00,savings_opened,SU01601_savi,success
U01602,2024-03-28 00:09:00,app_install,SU01602_app_,success
U01602,2024-03-28 09:27:00,register_start,SU01602_regi,success
U01602,2024-03-28 17:29:00,register_complete,SU01602_regi,failed
U01603,2024-01-31 02:29:00,app_install,SU01603_app_,success
U01603,2024-01-31 05:09:00,register_start,SU01603_regi,success
U01603,2024-01-31 15:05:00,register_complete,SU01603_regi,success
U01603,2024-01-31 17:13:00,ekyc_start,SU01603_ekyc,failed
U01604,2024-03-04 00:10:00,app_install,SU01604_app_,success
U01604,2024-03-04 08:11:00,register_start,SU01604_regi,success
U01604,2024-03-04 19:05:00,register_complete,SU01604_regi,success
U01604,2024-03-05 07:27:00,ekyc_start,SU01604_ekyc,success
U01604,2024-03-05 18:27:00,ekyc_complete,SU01604_ekyc,success
U01604,2024-03-06 06:25:00,account_activated,SU01604_acco,success
U01604,2024-04-05 17:00:00,loan_viewed,SU01604_loan,success
U01604,2024-04-14 16:00:00,qr_payment,SU01604_qr_p,success
U01605,2024-04-26 02:28:00,app_install,SU01605_app_,success
U01605,2024-04-26 12:10:00,register_start,SU01605_regi,success
U01605,2024-04-26 13:27:00,register_complete,SU01605_regi,success
U01605,2024-04-26 23:28:00,ekyc_start,SU01605_ekyc,success
U01605,2024-04-27 10:22:00,ekyc_complete,SU01605_ekyc,success
U01605,2024-04-27 12:14:00,account_activated,SU01605_acco,success
U01605,2024-05-04 19:00:00,savings_opened,SU01605_savi,success
U01605,2024-05-25 14:00:00,bill_payment,SU01605_bill,success
U01605,2024-06-11 00:00:00,loan_viewed,SU01605_loan,success
U01606,2024-03-15 01:18:00,app_install,SU01606_app_,success
U01606,2024-03-15 05:08:00,register_start,SU01606_regi,success
U01606,2024-03-15 15:04:00,register_complete,SU01606_regi,success
U01606,2024-03-15 22:12:00,ekyc_start,SU01606_ekyc,success
U01606,2024-03-16 08:13:00,ekyc_complete,SU01606_ekyc,success
U01606,2024-03-16 20:20:00,account_activated,SU01606_acco,success
U01606,2024-03-23 07:00:00,loan_viewed,SU01606_loan,success
U01606,2024-04-01 08:00:00,card_payment,SU01606_card,success
U01606,2024-04-04 09:00:00,transfer_initiated,SU01606_tran,success
U01607,2024-01-19 00:22:00,app_install,SU01607_app_,success
U01607,2024-01-19 07:22:00,register_start,SU01607_regi,success
U01607,2024-01-19 11:09:00,register_complete,SU01607_regi,failed
U01608,2024-01-30 02:10:00,app_install,SU01608_app_,success
U01608,2024-01-30 03:18:00,register_start,SU01608_regi,success
U01608,2024-01-30 15:24:00,register_complete,SU01608_regi,success
U01608,2024-01-30 16:28:00,ekyc_start,SU01608_ekyc,failed
U01609,2024-02-29 01:07:00,app_install,SU01609_app_,success
U01609,2024-02-29 02:09:00,register_start,SU01609_regi,success
U01609,2024-02-29 11:13:00,register_complete,SU01609_regi,success
U01609,2024-02-29 12:19:00,ekyc_start,SU01609_ekyc,failed
U01610,2024-03-22 02:22:00,app_install,SU01610_app_,success
U01610,2024-03-22 13:01:00,register_start,SU01610_regi,success
U01610,2024-03-22 14:21:00,register_complete,SU01610_regi,success
U01610,2024-03-22 17:02:00,ekyc_start,SU01610_ekyc,success
U01610,2024-03-22 20:27:00,ekyc_complete,SU01610_ekyc,success
U01610,2024-03-23 03:30:00,account_activated,SU01610_acco,failed
U01611,2024-02-02 00:18:00,app_install,SU01611_app_,success
U01611,2024-02-02 01:03:00,register_start,SU01611_regi,success
U01611,2024-02-02 11:08:00,register_complete,SU01611_regi,success
U01611,2024-02-02 16:28:00,ekyc_start,SU01611_ekyc,success
U01611,2024-02-02 20:29:00,ekyc_complete,SU01611_ekyc,success
U01611,2024-02-03 08:10:00,account_activated,SU01611_acco,failed
U01612,2024-02-28 02:05:00,app_install,SU01612_app_,success
U01612,2024-02-28 03:07:00,register_start,SU01612_regi,success
U01612,2024-02-28 05:23:00,register_complete,SU01612_regi,success
U01612,2024-02-28 13:22:00,ekyc_start,SU01612_ekyc,success
U01612,2024-02-28 15:30:00,ekyc_complete,SU01612_ekyc,success
U01612,2024-02-29 01:30:00,account_activated,SU01612_acco,success
U01612,2024-03-07 01:00:00,card_payment,SU01612_card,success
U01612,2024-03-08 08:00:00,transfer_initiated,SU01612_tran,success
U01612,2024-03-22 01:00:00,savings_opened,SU01612_savi,success
U01613,2024-02-02 00:05:00,app_install,SU01613_app_,success
U01613,2024-02-02 12:22:00,register_start,SU01613_regi,success
U01613,2024-02-02 17:27:00,register_complete,SU01613_regi,failed
U01614,2024-03-26 00:10:00,app_install,SU01614_app_,success
U01614,2024-03-26 08:01:00,register_start,SU01614_regi,success
U01614,2024-03-26 11:17:00,register_complete,SU01614_regi,failed
U01615,2024-01-02 02:03:00,app_install,SU01615_app_,success
U01615,2024-01-02 07:05:00,register_start,SU01615_regi,success
U01615,2024-01-02 16:21:00,register_complete,SU01615_regi,success
U01615,2024-01-02 21:30:00,ekyc_start,SU01615_ekyc,success
U01615,2024-01-03 05:03:00,ekyc_complete,SU01615_ekyc,failed
U01616,2024-04-25 02:14:00,app_install,SU01616_app_,success
U01616,2024-04-25 10:12:00,register_start,SU01616_regi,success
U01616,2024-04-25 18:28:00,register_complete,SU01616_regi,success
U01616,2024-04-26 01:03:00,ekyc_start,SU01616_ekyc,success
U01616,2024-04-26 05:03:00,ekyc_complete,SU01616_ekyc,success
U01616,2024-04-26 06:16:00,account_activated,SU01616_acco,failed
U01617,2024-04-12 01:04:00,app_install,SU01617_app_,success
U01617,2024-04-12 12:04:00,register_start,SU01617_regi,failed
U01618,2024-02-29 02:06:00,app_install,SU01618_app_,success
U01618,2024-02-29 06:04:00,register_start,SU01618_regi,success
U01618,2024-02-29 12:02:00,register_complete,SU01618_regi,success
U01618,2024-02-29 14:03:00,ekyc_start,SU01618_ekyc,success
U01618,2024-02-29 20:02:00,ekyc_complete,SU01618_ekyc,success
U01618,2024-03-01 03:14:00,account_activated,SU01618_acco,success
U01618,2024-03-07 03:00:00,qr_payment,SU01618_qr_p,success
U01618,2024-04-06 22:00:00,savings_opened,SU01618_savi,success
U01619,2024-04-25 01:11:00,app_install,SU01619_app_,success
U01619,2024-04-25 04:16:00,register_start,SU01619_regi,success
U01619,2024-04-25 16:03:00,register_complete,SU01619_regi,success
U01619,2024-04-25 17:12:00,ekyc_start,SU01619_ekyc,success
U01619,2024-04-25 22:26:00,ekyc_complete,SU01619_ekyc,success
U01619,2024-04-26 00:15:00,account_activated,SU01619_acco,failed
U01620,2024-02-06 02:23:00,app_install,SU01620_app_,success
U01620,2024-02-06 12:17:00,register_start,SU01620_regi,success
U01620,2024-02-06 18:20:00,register_complete,SU01620_regi,success
